country,sex,age,lx,ex
BGR,male,50-54,92494.344,25.3137
BGR,male,55-59,88318.913,21.3833
BGR,male,60-64,82088.826,17.8051
BGR,male,65-69,73388.499,14.6069
BGR,male,70-74,62510.13,11.7027
BGR,male,75-79,49807.337,9.0329
BGR,male,80-84,35551.126,6.6343
BGR,male,85-89,20506.485,4.6957
BGR,male,90-94,8177.62,3.2399
BGR,male,95+,1795.467,2.3119
BHS,female,<1,100000.0,78.3267
BHS,female,1-4,99031.617,78.0914
BHS,female,5-9,98844.721,74.2358
BHS,female,10-14,98745.436,69.3082
BHS,female,15-19,98656.733,64.368
BHS,female,20-24,98447.08,59.4991
BHS,female,25-29,98119.327,54.6892
BHS,female,30-34,97642.571,49.943
BHS,female,35-39,96823.305,45.3428
BHS,female,40-44,95705.57,40.8424
BHS,female,45-49,94361.228,36.387
BHS,female,50-54,92346.979,32.1224
BHS,female,55-59,89632.594,28.0172
BHS,female,60-64,86647.636,23.896
BHS,female,65-69,82819.975,19.874
BHS,female,70-74,75651.663,16.5054
BHS,female,75-79,67432.849,13.2045
BHS,female,80-84,55568.787,10.4586
BHS,female,85-89,41703.563,8.0976
BHS,female,90-94,26917.157,6.169
BHS,female,95+,13980.441,4.6658
BHS,male,<1,100000.0,71.0553
BHS,male,1-4,98839.478,70.8881
BHS,male,5-9,98649.429,67.0211
BHS,male,10-14,98507.435,62.1145
BHS,male,15-19,98372.589,57.1957
BHS,male,20-24,97709.611,52.5627
BHS,male,25-29,96362.309,48.2623
BHS,male,30-34,95059.955,43.8889
BHS,male,35-39,93454.723,39.5982
BHS,male,40-44,91544.074,35.3711
BHS,male,45-49,89147.046,31.2525
BHS,male,50-54,86349.555,27.1826
BHS,male,55-59,82842.141,23.2211
BHS,male,60-64,77899.899,19.5311
BHS,male,65-69,72001.186,15.9143
BHS,male,70-74,62213.067,13.0
BHS,male,75-79,51203.97,10.2561
BHS,male,80-84,38385.202,7.817
BHS,male,85-89,24187.895,5.9452
BHS,male,90-94,12129.999,4.4883
BHS,male,95+,4416.495,3.3969
BIH,female,<1,100000.0,81.0678
BIH,female,1-4,99561.415,80.4243
BIH,female,5-9,99503.884,76.4699
BIH,female,10-14,99481.43,71.4867
BIH,female,15-19,99447.574,66.5101
BIH,female,20-24,99364.251,61.5634
BIH,female,25-29,99257.156,56.6272
BIH,female,30-34,99138.974,51.6916
BIH,female,35-39,98956.428,46.7819
BIH,female,40-44,98645.464,41.9209
BIH,female,45-49,98131.052,37.1264
BIH,female,50-54,97245.261,32.4399
BIH,female,55-59,95824.208,27.8812
BIH,female,60-64,93482.574,23.5117
BIH,female,65-69,89614.177,19.4107
BIH,female,70-74,83791.178,15.5754
BIH,female,75-79,74209.168,12.2327
BIH,female,80-84,61009.387,9.3118
BIH,female,85-89,44053.968,6.9061
BIH,female,90-94,25835.175,5.0263
BIH,female,95+,11009.426,3.6385
BIH,male,<1,100000.0,74.6491
BIH,male,1-4,99468.271,74.0474
BIH,male,5-9,99409.969,70.0898
BIH,male,10-14,99369.138,65.1177
BIH,male,15-19,99306.782,60.1567
BIH,male,20-24,99101.918,55.275
BIH,male,25-29,98760.166,50.4576
BIH,male,30-34,98451.57,45.608
BIH,male,35-39,98105.242,40.7597
BIH,male,40-44,97553.363,35.975
BIH,male,45-49,96664.946,31.2809
BIH,male,50-54,95114.436,26.7462
BIH,male,55-59,92403.175,22.4514
BIH,male,60-64,87665.651,18.5173
BIH,male,65-69,80189.737,14.9981
BIH,male,70-74,70932.84,11.6202
BIH,male,75-79,57906.242,8.6303
BIH,male,80-84,39903.394,6.3732
BIH,male,85-89,21798.044,4.6324
BIH,male,90-94,8389.317,3.3616
BIH,male,95+,1972.491,2.4826
BLR,female,<1,100000.0,79.2226
BLR,female,1-4,99771.766,78.4034
BLR,female,5-9,99707.195,74.4532
BLR,female,10-14,99670.363,69.4797
BLR,female,15-19,99601.969,64.5255
BLR,female,20-24,99491.269,59.5944
BLR,female,25-29,99366.319,54.6661
BLR,female,30-34,99163.645,49.772
BLR,female,35-39,98817.056,44.937
BLR,female,40-44,98240.896,40.1849
BLR,female,45-49,97368.866,35.5209
BLR,female,50-54,96107.946,30.9524
BLR,female,55-59,94307.433,26.4936
BLR,female,60-64,91535.685,22.2154
BLR,female,65-69,87523.258,18.1125
BLR,female,70-74,81508.927,14.2517
BLR,female,75-79,72313.99,10.7251
BLR,female,80-84,58000.369,7.7119
BLR,female,85-89,38544.574,5.3016
BLR,female,90-94,17974.742,3.5789
BLR,female,95+,4722.453,2.4485
BLR,male,<1,100000.0,69.7388
BLR,male,1-4,99735.728,68.9232
BLR,male,5-9,99673.374,64.9652
BLR,male,10-14,99612.49,60.0033
BLR,male,15-19,99542.724,55.0433
BLR,male,20-24,99323.258,50.1584
BLR,male,25-29,98913.394,45.3553
BLR,male,30-34,98296.484,40.6232
BLR,male,35-39,97271.633,36.023
BLR,male,40-44,95662.262,31.5841
BLR,male,45-49,93202.321,27.3479
BLR,male,50-54,89559.192,23.352
BLR,male,55-59,84365.435,19.6281
BLR,male,60-64,77098.468,16.2309
BLR,male,65-69,66804.116,13.3323
BLR,male,70-74,54811.767,10.692
BLR,male,75-79,41372.84,8.3382
BLR,male,80-84,27372.572,6.3276
BLR,male,85-89,14735.299,4.6858
BLR,male,90-94,5781.662,3.3862
BLR,male,95+,1376.92,2.4957
BLZ,female,<1,100000.0,76.6629
BLZ,female,1-4,99231.093,76.2559
BLZ,female,5-9,99059.631,72.3852
BLZ,female,10-14,98976.189,67.4443
BLZ,female,15-19,98895.388,62.4972
BLZ,female,20-24,98731.24,57.5965
BLZ,female,25-29,98497.036,52.7273
BLZ,female,30-34,98188.271,47.8849
BLZ,female,35-39,97750.565,43.0874
BLZ,female,40-44,97090.183,38.3623
BLZ,female,45-49,96070.799,33.741
BLZ,female,50-54,94477.583,29.2648
BLZ,female,55-59,92063.471,24.9626
BLZ,female,60-64,88529.35,20.8532
BLZ,female,65-69,83301.841,16.9949
BLZ,female,70-74,75683.64,13.4394
BLZ,female,75-79,64745.732,10.2635
BLZ,female,80-84,49866.473,7.5493
BLZ,female,85-89,31798.435,5.3922
BLZ,female,90-94,14796.609,3.8366
BLZ,female,95+,4363.855,2.7457
BLZ,male,<1,100000.0,71.0788
BLZ,male,1-4,99037.756,70.7682
BLZ,male,5-9,98854.743,66.8962
BLZ,male,10-14,98747.291,61.9664
BLZ,male,15-19,98620.314,57.0426
BLZ,male,20-24,98256.77,52.2429
BLZ,male,25-29,97668.747,47.5419
BLZ,male,30-34,96941.153,42.8792
BLZ,male,35-39,95992.711,38.277
BLZ,male,40-44,94665.811,33.7764
BLZ,male,45-49,92731.339,29.4257
BLZ,male,50-54,89831.144,25.2897
BLZ,male,55-59,85540.346,21.4255
BLZ,male,60-64,79423.004,17.8726
BLZ,male,65-69,70951.189,14.6936
BLZ,male,70-74,60222.41,11.8537
BLZ,male,75-79,47739.421,9.2855
BLZ,male,80-84,34048.414,7.0058
BLZ,male,85-89,20197.208,5.1059
BLZ,male,90-94,8773.088,3.6947
BLZ,male,95+,2423.33,2.7046
BOL,female,<1,100000.0,71.3244
BOL,female,1-4,97183.933,72.3873
BOL,female,5-9,96270.457,69.0567
BOL,female,10-14,95704.42,64.4526
BOL,female,15-19,95423.495,59.6352
BOL,female,20-24,95041.915,54.8637
BOL,female,25-29,94508.929,50.1585
BOL,female,30-34,93820.963,45.5073
BOL,female,35-39,92947.994,40.9102
BOL,female,40-44,91784.046,36.3959
BOL,female,45-49,90271.256,31.9621
BOL,female,50-54,88238.422,27.6381
BOL,female,55-59,85462.556,23.4501
BOL,female,60-64,81415.571,19.4838
BOL,female,65-69,75447.168,15.8148
BOL,female,70-74,66520.177,12.581
BOL,female,75-79,54462.958,9.794
BOL,female,80-84,40185.786,7.3633
BOL,female,85-89,24450.94,5.4963
BOL,female,90-94,11456.263,4.0607
BOL,female,95+,3674.463,2.9494
BOL,male,<1,100000.0,66.2673
BOL,male,1-4,96620.246,67.5804
BOL,male,5-9,95661.782,64.2385
BOL,male,10-14,94904.973,59.7328
BOL,male,15-19,94408.539,55.0338
BOL,male,20-24,93683.571,50.4386
BOL,male,25-29,92594.087,46.0015
BOL,male,30-34,91329.928,41.6031
BOL,male,35-39,89908.4,37.2203
BOL,male,40-44,88129.216,32.9193
BOL,male,45-49,85851.179,28.7236
BOL,male,50-54,82791.569,24.6883
BOL,male,55-59,78660.119,20.847
BOL,male,60-64,72913.903,17.2829
BOL,male,65-69,65230.157,14.0107
BOL,male,70-74,54987.045,11.1353
BOL,male,75-79,42473.19,8.663
BOL,male,80-84,28869.469,6.5623
BOL,male,85-89,16021.532,4.8702
BOL,male,90-94,6573.632,3.5555
BOL,male,95+,1712.39,2.5414
BRA,female,<1,100000.0,79.1452
BRA,female,1-4,98920.312,79.0077
BRA,female,5-9,98747.57,75.143
BRA,female,10-14,98657.838,70.2092
BRA,female,15-19,98547.243,65.2849
BRA,female,20-24,98335.363,60.4198
BRA,female,25-29,98073.521,55.5743
BRA,female,30-34,97771.413,50.738
BRA,female,35-39,97361.227,45.9407
BRA,female,40-44,96765.926,41.207
BRA,female,45-49,95922.961,36.5459
BRA,female,50-54,94692.304,31.9864
BRA,female,55-59,92905.398,27.5507
BRA,female,60-64,90326.534,23.2616
BRA,female,65-69,86509.081,19.1708
BRA,female,70-74,80969.396,15.3019
BRA,female,75-79,72797.216,11.7185
BRA,female,80-84,60001.742,8.6497
BRA,female,85-89,42170.666,6.2078
BRA,female,90-94,22536.91,4.4745
BRA,female,95+,8299.258,3.237
BRA,male,<1,100000.0,72.9503
BRA,male,1-4,98693.011,72.9148
BRA,male,5-9,98511.694,69.0457
BRA,male,10-14,98403.444,64.1192
BRA,male,15-19,98241.273,59.22
BRA,male,20-24,97342.002,54.7393
BRA,male,25-29,96119.455,50.405
BRA,male,30-34,95021.129,45.9587
BRA,male,35-39,93907.155,41.4739
BRA,male,40-44,92612.011,37.0178
BRA,male,45-49,91008.133,32.6244
BRA,male,50-54,88832.796,28.3588
BRA,male,55-59,85784.718,24.2729
BRA,male,60-64,81559.521,20.394
BRA,male,65-69,75604.225,16.7926
BRA,male,70-74,67612.168,13.4711
BRA,male,75-79,57191.057,10.4447
BRA,male,80-84,43457.461,7.9319
BRA,male,85-89,28097.804,5.8948
BRA,male,90-94,14102.349,4.3595
BRA,male,95+,4992.564,3.2211
BRB,female,<1,100000.0,78.7628
BRB,female,1-4,99070.063,78.5009
BRB,female,5-9,98949.967,74.5943
BRB,female,10-14,98890.709,69.6376
BRB,female,15-19,98821.924,64.6842
BRB,female,20-24,98673.637,59.7772
BRB,female,25-29,98417.102,54.9261
BRB,female,30-34,98067.155,50.1128
BRB,female,35-39,97586.902,45.3464
BRB,female,40-44,96886.287,40.6551
BRB,female,45-49,95903.752,36.0449
BRB,female,50-54,94598.194,31.5063
BRB,female,55-59,92843.624,27.0522
BRB,female,60-64,90467.703,22.6936
BRB,female,65-69,87095.843,18.4696
BRB,female,70-74,82163.486,14.419
BRB,female,75-79,74116.838,10.687
BRB,female,80-84,60157.755,7.54
BRB,female,85-89,39411.355,5.1415
BRB,female,90-94,17603.137,3.499
BRB,female,95+,4499.813,2.4699
BRB,male,<1,100000.0,73.7521
BRB,male,1-4,98741.291,73.6907
BRB,male,5-9,98605.458,69.7905
BRB,male,10-14,98540.837,64.8342
BRB,male,15-19,98375.035,59.939
BRB,male,20-24,98032.992,55.1385
BRB,male,25-29,97520.772,50.4146
BRB,male,30-34,96970.09,45.6865
BRB,male,35-39,96297.98,40.9872
BRB,male,40-44,95350.241,36.3681
BRB,male,45-49,93929.996,31.878
BRB,male,50-54,91837.189,27.544
BRB,male,55-59,88816.908,23.3905
BRB,male,60-64,84454.693,19.4626
BRB,male,65-69,78532.639,15.7329
BRB,male,70-74,70675.537,12.192
BRB,male,75-79,59596.655,8.9616
BRB,male,80-84,43584.197,6.291
BRB,male,85-89,24367.143,4.266
BRB,male,90-94,8440.369,2.9487
BRB,male,95+,1568.186,2.1677
BRN,female,<1,100000.0,77.7327
BRN,female,1-4,99282.855,77.2932
BRN,female,5-9,99140.712,73.4014
BRN,female,10-14,99034.157,68.4778
BRN,female,15-19,98924.626,63.5506
BRN,female,20-24,98696.973,58.6909
BRN,female,25-29,98418.885,53.8497
BRN,female,30-34,98099.305,49.0167
BRN,female,35-39,97682.007,44.2149
BRN,female,40-44,97084.897,39.4705
BRN,female,45-49,96192.38,34.8119
BRN,female,50-54,94812.171,30.2798
BRN,female,55-59,92752.299,25.8933
BRN,female,60-64,89724.589,21.6776
BRN,female,65-69,85289.003,17.6669
BRN,female,70-74,78643.582,13.9346
BRN,female,75-79,68629.864,10.5794
BRN,female,80-84,54023.062,7.7273
BRN,female,85-89,35262.084,5.4771
BRN,female,90-94,16810.562,3.8348
BRN,female,95+,4959.937,2.7136
BRN,male,<1,100000.0,73.4909
BRN,male,1-4,99163.197,73.1099
BRN,male,5-9,99000.423,69.2271
BRN,male,10-14,98893.353,64.2996
BRN,male,15-19,98778.111,59.3713
BRN,male,20-24,98426.344,54.5732
BRN,male,25-29,97916.786,49.8443
BRN,male,30-34,97401.538,45.0946
BRN,male,35-39,96814.003,40.3526
BRN,male,40-44,96031.218,35.66
BRN,male,45-49,94861.657,31.0666
BRN,male,50-54,92996.164,26.6358
BRN,male,55-59,90007.527,22.4312
BRN,male,60-64,85366.669,18.5055
BRN,male,65-69,78397.551,14.9146
BRN,male,70-74,68451.916,11.6993
BRN,male,75-79,55105.901,8.9024
BRN,male,80-84,38798.875,6.5703
BRN,male,85-89,21907.485,4.7339
BRN,male,90-94,8708.921,3.3874
BRN,male,95+,2076.69,2.4786
BTN,female,<1,100000.0,75.2704
BTN,female,1-4,98382.953,75.506
BTN,female,5-9,98070.265,71.7413
BTN,female,10-14,97917.026,66.8501
BTN,female,15-19,97791.079,61.9328
BTN,female,20-24,97581.388,57.0601
BTN,female,25-29,97282.844,52.2273
BTN,female,30-34,96913.847,47.4163
BTN,female,35-39,96454.545,42.6297
BTN,female,40-44,95837.318,37.8873
BTN,female,45-49,94947.74,33.2173
BTN,female,50-54,93564.443,28.6689
BTN,female,55-59,91483.71,24.2604
BTN,female,60-64,88336.245,20.0298
BTN,female,65-69,83482.684,16.0383
BTN,female,70-74,75637.072,12.4227
BTN,female,75-79,63512.953,9.2875
BTN,female,80-84,46642.353,6.7026
BTN,female,85-89,26946.144,4.7744
BTN,female,90-94,10871.128,3.3843
BTN,female,95+,2587.354,2.4524
BTN,male,<1,100000.0,71.5709
BTN,male,1-4,97959.17,72.0598
BTN,male,5-9,97634.571,68.2934
BTN,male,10-14,97422.963,63.4368
BTN,male,15-19,97242.719,58.5495
BTN,male,20-24,96890.301,53.7524
BTN,male,25-29,96401.548,49.0121
BTN,male,30-34,95921.764,44.2448
BTN,male,35-39,95383.891,39.4797
BTN,male,40-44,94680.748,34.7534
BTN,male,45-49,93604.533,30.1219
BTN,male,50-54,91784.767,25.6655
BTN,male,55-59,88800.936,21.4372
BTN,male,60-64,83918.652,17.5282
BTN,male,65-69,76564.703,13.9571
BTN,male,70-74,65908.232,10.7868
BTN,male,75-79,51503.545,8.0769
BTN,male,80-84,34345.577,5.8431
BTN,male,85-89,17475.988,4.1308
BTN,male,90-94,5771.08,2.9398
BTN,male,95+,1047.931,2.16
BWA,female,<1,100000.0,71.8508
BWA,female,1-4,97485.389,72.7004
BWA,female,5-9,96605.705,69.3487
BWA,female,10-14,96275.973,64.5786
BWA,female,15-19,96024.516,59.7409
BWA,female,20-24,95637.47,54.9719
BWA,female,25-29,95120.003,50.2569
BWA,female,30-34,94477.557,45.581
BWA,female,35-39,93651.017,40.9602
BWA,female,40-44,92533.206,36.4233
BWA,female,45-49,90996.634,31.9941
BWA,female,50-54,88865.356,27.6981
BWA,female,55-59,85815.263,23.5889
BWA,female,60-64,81543.33,19.6864
BWA,female,65-69,75275.518,16.1049
BWA,female,70-74,66502.519,12.8844
BWA,female,75-79,54765.889,10.0874
BWA,female,80-84,40187.112,7.8159
BWA,female,85-89,25593.079,5.8476
BWA,female,90-94,12732.577,4.337
BWA,female,95+,4452.574,3.2304
BWA,male,<1,100000.0,66.783
BWA,male,1-4,96966.373,67.8683
BWA,male,5-9,96035.521,64.5112
BWA,male,10-14,95650.419,59.7618
BWA,male,15-19,95326.995,54.9557
BWA,male,20-24,94717.886,50.2912
BWA,male,25-29,93817.66,45.7491
BWA,male,30-34,92782.545,41.231
BWA,male,35-39,91524.24,36.7622
BWA,male,40-44,89873.44,32.3893
BWA,male,45-49,87629.3,28.1516
BWA,male,50-54,84496.485,24.0975
BWA,male,55-59,80062.838,20.2863
BWA,male,60-64,74003.668,16.7323
BWA,male,65-69,65674.631,13.5222
BWA,male,70-74,54845.379,10.6806
BWA,male,75-79,41727.412,8.2347
BWA,male,80-84,27743.367,6.1277
BWA,male,85-89,14437.901,4.5525
BWA,male,90-94,5386.307,3.3888
BWA,male,95+,1281.897,2.5653
CAF,female,<1,100000.0,59.5615
CAF,female,1-4,93866.443,62.4342
CAF,female,5-9,91414.617,60.0686
CAF,female,10-14,90552.943,55.6191
CAF,female,15-19,89886.596,51.0122
CAF,female,20-24,88856.204,46.5726
CAF,female,25-29,87338.72,42.3361
CAF,female,30-34,85326.606,38.2732
CAF,female,35-39,82838.868,34.3451
CAF,female,40-44,79802.773,30.5539
CAF,female,45-49,76240.321,26.8622
CAF,female,50-54,72062.927,23.2702
CAF,female,55-59,66968.767,19.8445
CAF,female,60-64,60799.287,16.5959
CAF,female,65-69,52912.379,13.682
CAF,female,70-74,43428.201,11.1157
CAF,female,75-79,33027.178,8.8217
CAF,female,80-84,22606.077,6.7473
CAF,female,85-89,12928.137,4.9474
CAF,female,90-94,5373.881,3.6436
CAF,female,95+,1451.489,2.7101
CAF,male,<1,100000.0,55.5102
CAF,male,1-4,92706.003,58.8557
CAF,male,5-9,90058.179,56.5415
CAF,male,10-14,89089.357,52.1322
CAF,male,15-19,88354.175,47.5445
CAF,male,20-24,87100.095,43.1893
CAF,male,25-29,85105.115,39.1406
CAF,male,30-34,82703.184,35.203
CAF,male,35-39,79843.097,31.3717
CAF,male,40-44,76347.916,27.6899
CAF,male,45-49,72160.731,24.1477
CAF,male,50-54,67133.23,20.7631
CAF,male,55-59,61039.93,17.5796
CAF,male,60-64,53862.737,14.5795
CAF,male,65-69,45118.727,11.9066
CAF,male,70-74,35279.663,9.5245
CAF,male,75-79,24986.792,7.4162
CAF,male,80-84,15219.259,5.6039
CAF,male,85-89,7251.633,4.1423
CAF,male,90-94,2377.972,3.0968
CAF,male,95+,481.145,2.3343
CAN,female,<1,100000.0,84.913
CAN,female,1-4,99637.929,84.221
CAN,female,5-9,99579.654,80.2695
CAN,female,10-14,99547.534,75.2946
CAN,female,15-19,99503.985,70.3263
CAN,female,20-24,99399.909,65.397
CAN,female,25-29,99244.653,60.4952
CAN,female,30-34,99057.035,55.6049
CAN,female,35-39,98823.721,50.7301
CAN,female,40-44,98531.927,45.8727
CAN,female,45-49,98122.557,41.053
CAN,female,50-54,97495.156,36.2998
CAN,female,55-59,96482.336,31.6527
CAN,female,60-64,94894.735,27.1375
CAN,female,65-69,92495.464,22.7725
CAN,female,70-74,88907.82,18.5837
CAN,female,75-79,83269.326,14.661
CAN,female,80-84,74634.152,11.0481
CAN,female,85-89,61124.616,7.8983
CAN,female,90-94,41688.373,5.3599
CAN,female,95+,19828.908,3.5622
CAN,male,<1,100000.0,80.5315
CAN,male,1-4,99562.061,79.8851
CAN,male,5-9,99487.616,75.9438
CAN,male,10-14,99451.136,70.9708
CAN,male,15-19,99396.694,66.0081
CAN,male,20-24,99195.814,61.1356
CAN,male,25-29,98835.775,56.3488
CAN,male,30-34,98391.559,51.5917
CAN,male,35-39,97898.223,46.8388
CAN,male,40-44,97334.655,42.0952
CAN,male,45-49,96625.722,37.385
CAN,male,50-54,95602.849,32.7566
CAN,male,55-59,94021.505,28.2625
CAN,male,60-64,91551.98,23.9525
CAN,male,65-69,87769.799,19.8704
CAN,male,70-74,82286.981,16.0187
CAN,male,75-79,74319.756,12.4515
CAN,male,80-84,62879.521,9.2363
CAN,male,85-89,46826.931,6.5049
CAN,male,90-94,27089.728,4.3989
CAN,male,95+,9923.205,2.9791
CHE,female,<1,100000.0,85.9465
CHE,female,1-4,99703.522,85.2016
CHE,female,5-9,99662.047,81.2366
CHE,female,10-14,99637.754,76.2557
CHE,female,15-19,99605.7,71.2794
CHE,female,20-24,99550.827,66.3172
CHE,female,25-29,99485.653,61.3587
CHE,female,30-34,99408.232,56.4045
CHE,female,35-39,99293.259,51.4668
CHE,female,40-44,99131.052,46.5467
CHE,female,45-49,98868.067,41.6632
CHE,female,50-54,98417.587,36.8414
CHE,female,55-59,97673.709,32.1013
CHE,female,60-64,96471.595,27.4678
CHE,female,65-69,94595.627,22.9592
CHE,female,70-74,91618.702,18.6195
CHE,female,75-79,86941.633,14.4764
CHE,female,80-84,79251.698,10.6181
CHE,female,85-89,65411.444,7.284
CHE,female,90-94,42809.497,4.7321
CHE,female,95+,17642.248,3.0105
CHE,male,<1,100000.0,82.1703
CHE,male,1-4,99662.959,81.4477
CHE,male,5-9,99614.447,77.4866
CHE,male,10-14,99587.95,72.5066
CHE,male,15-19,99553.769,67.5305
CHE,male,20-24,99433.226,62.6087
CHE,male,25-29,99232.425,57.7304
CHE,male,30-34,99037.356,52.8393
CHE,male,35-39,98825.159,47.9471
CHE,male,40-44,98539.508,43.0782
CHE,male,45-49,98099.972,38.2591
CHE,male,50-54,97387.378,33.5194
CHE,male,55-59,96183.858,28.905
CHE,male,60-64,94228.999,24.4493
CHE,male,65-69,90991.917,20.2234
CHE,male,70-74,86053.738,16.2321
CHE,male,75-79,78698.854,12.5001
CHE,male,80-84,67790.568,9.081
CHE,male,85-89,50877.213,6.2165
CHE,male,90-94,28545.258,4.0894
CHE,male,95+,9454.502,2.7129
CHL,female,<1,100000.0,83.2282
CHL,female,1-4,99465.348,82.6748
CHL,female,5-9,99380.18,78.7442
CHL,female,10-14,99321.12,73.7896
CHL,female,15-19,99249.503,68.8409
CHL,female,20-24,99122.973,63.9253
CHL,female,25-29,98967.113,59.022
CHL,female,30-34,98790.325,54.123
CHL,female,35-39,98561.328,49.2427
CHL,female,40-44,98231.368,44.3991
CHL,female,45-49,97717.219,39.6187
CHL,female,50-54,96922.367,34.9216
CHL,female,55-59,95654.221,30.3489
CHL,female,60-64,93685.474,25.9307
CHL,female,65-69,90773.96,21.6774
CHL,female,70-74,86344.692,17.6515
CHL,female,75-79,79128.537,14.0163
CHL,female,80-84,68526.421,10.7782
CHL,female,85-89,54014.288,7.9681
CHL,female,90-94,35463.088,5.8025
CHL,female,95+,17771.535,4.1729
CHL,male,<1,100000.0,79.4537
CHL,male,1-4,99431.002,78.9076
CHL,male,5-9,99340.609,74.9778
CHL,male,10-14,99285.154,70.0183
CHL,male,15-19,99214.252,65.0663
CHL,male,20-24,98963.959,60.2235
CHL,male,25-29,98578.884,55.4488
CHL,male,30-34,98116.956,50.6977
CHL,male,35-39,97595.93,45.9548
CHL,male,40-44,96959.983,41.2391
CHL,male,45-49,96083.204,36.5914
CHL,male,50-54,94814.314,32.0454
CHL,male,55-59,92819.244,27.6767
CHL,male,60-64,89894.66,23.4912
CHL,male,65-69,85758.885,19.497
CHL,male,70-74,79750.844,15.7645
CHL,male,75-79,70415.969,12.5018
CHL,male,80-84,57886.912,9.648
CHL,male,85-89,42629.121,7.1794
CHL,male,90-94,25657.43,5.2795
CHL,male,95+,11583.907,3.8293
CHN,female,<1,100000.0,80.9661
CHN,female,1-4,99428.611,80.4306
CHN,female,5-9,99271.138,76.5554
CHN,female,10-14,99140.476,71.653
CHN,female,15-19,99017.475,66.7389
CHN,female,20-24,98873.128,61.8324
CHN,female,25-29,98645.976,56.9688
CHN,female,30-34,98380.295,52.1158
CHN,female,35-39,98090.159,47.2624
CHN,female,40-44,97742.698,42.4211
CHN,female,45-49,97223.647,37.6334
CHN,female,50-54,96463.492,32.9089
CHN,female,55-59,95222.74,28.303
CHN,female,60-64,93475.142,23.7823
CHN,female,65-69,90384.819,19.5019
CHN,female,70-74,85499.072,15.4642
CHN,female,75-79,77240.359,11.8322
CHN,female,80-84,64695.919,8.6084
CHN,female,85-89,45923.284,6.0546
CHN,female,90-94,24914.524,4.0744
CHN,female,95+,8110.351,2.6892
CHN,male,<1,100000.0,75.2493
CHN,male,1-4,99301.742,74.7775
CHN,male,5-9,99140.103,70.8966
CHN,male,10-14,98986.333,66.0026
CHN,male,15-19,98788.849,61.1294
CHN,male,20-24,98550.013,56.2712
CHN,male,25-29,98189.351,51.4681
CHN,male,30-34,97737.335,46.6943
CHN,male,35-39,97234.134,41.9229
CHN,male,40-44,96624.476,37.1707
CHN,male,45-49,95630.181,32.5291
CHN,male,50-54,94072.921,28.0231
CHN,male,55-59,91460.746,23.7473
CHN,male,60-64,87821.155,19.6212
CHN,male,65-69,81659.512,15.8978
CHN,male,70-74,72898.989,12.4948
CHN,male,75-79,60734.552,9.4758
CHN,male,80-84,45231.43,6.836
CHN,male,85-89,26943.65,4.7656
CHN,male,90-94,11164.553,3.1624
CHN,male,95+,2359.904,1.9881
CIV,female,<1,100000.0,64.311
CIV,female,1-4,95576.402,66.2771
CIV,female,5-9,94175.8,63.2404
CIV,female,10-14,93641.235,58.5886
CIV,female,15-19,93205.753,53.8501
CIV,female,20-24,92489.947,49.246
CIV,female,25-29,91453.61,44.7744
CIV,female,30-34,90086.886,40.4141
CIV,female,35-39,88333.491,36.1647
CIV,female,40-44,86062.783,32.0504
CIV,female,45-49,83186.425,28.0691
CIV,female,50-54,79529.753,24.2399
CIV,female,55-59,74792.461,20.6109
CIV,female,60-64,68762.383,17.1901
CIV,female,65-69,60780.067,14.1046
CIV,female,70-74,50838.906,11.3631
CIV,female,75-79,39496.9,8.8964
