country,sex,cause,age,source_country,death_rate_per_1000
TGO,male,T2DM,70-74,TGO,2.4966
TGO,male,T2DM,75-79,TGO,4.1074
TGO,male,T2DM,80-84,TGO,4.6269
TGO,male,T2DM,85-89,TGO,8.483600000000001
TGO,male,T2DM,90-94,TGO,8.483600000000001
TGO,male,T2DM,95+,TGO,8.483600000000001
TGO,male,T2DM,<1,TGO,0.011399999999999999
THA,female,CHD,1-4,THA,0.0
THA,female,CHD,10-14,THA,0.0
THA,female,CHD,15-19,THA,0.006999999999999999
THA,female,CHD,20-24,THA,0.0103
THA,female,CHD,25-29,THA,0.016200000000000003
THA,female,CHD,30-34,THA,0.0301
THA,female,CHD,35-39,THA,0.051100000000000007
THA,female,CHD,40-44,THA,0.08289999999999999
THA,female,CHD,45-49,THA,0.1281
THA,female,CHD,5-9,THA,0.0
THA,female,CHD,50-54,THA,0.1961
THA,female,CHD,55-59,THA,0.3094
THA,female,CHD,60-64,THA,0.5072
THA,female,CHD,65-69,THA,1.0408
THA,female,CHD,70-74,THA,1.8003
THA,female,CHD,75-79,THA,3.5578
THA,female,CHD,80-84,THA,7.284299999999999
THA,female,CHD,85-89,THA,13.1433
THA,female,CHD,90-94,THA,13.1433
THA,female,CHD,95+,THA,13.1433
THA,female,CHD,<1,THA,0.0
THA,female,CKD,1-4,THA,0.005999999999999999
THA,female,CKD,10-14,THA,0.0105
THA,female,CKD,15-19,THA,0.0266
THA,female,CKD,20-24,THA,0.0336
THA,female,CKD,25-29,THA,0.0439
THA,female,CKD,30-34,THA,0.059800000000000006
THA,female,CKD,35-39,THA,0.0857
THA,female,CKD,40-44,THA,0.1142
THA,female,CKD,45-49,THA,0.15710000000000002
THA,female,CKD,5-9,THA,0.0045
THA,female,CKD,50-54,THA,0.2344
THA,female,CKD,55-59,THA,0.3582
THA,female,CKD,60-64,THA,0.5379
THA,female,CKD,65-69,THA,1.0314
THA,female,CKD,70-74,THA,1.5846
THA,female,CKD,75-79,THA,2.6365
THA,female,CKD,80-84,THA,4.4999
THA,female,CKD,85-89,THA,7.0393
THA,female,CKD,90-94,THA,7.0393
THA,female,CKD,95+,THA,7.0393
THA,female,CKD,<1,THA,0.024
THA,female,CRC,1-4,THA,0.0
THA,female,CRC,10-14,THA,0.0
THA,female,CRC,15-19,THA,0.0007000000000000001
THA,female,CRC,20-24,THA,0.0012
THA,female,CRC,25-29,THA,0.0039000000000000003
THA,female,CRC,30-34,THA,0.0098
THA,female,CRC,35-39,THA,0.0168
THA,female,CRC,40-44,THA,0.0279
THA,female,CRC,45-49,THA,0.0527
THA,female,CRC,5-9,THA,0.0
THA,female,CRC,50-54,THA,0.0911
THA,female,CRC,55-59,THA,0.146
THA,female,CRC,60-64,THA,0.2273
THA,female,CRC,65-69,THA,0.3431
THA,female,CRC,70-74,THA,0.5221
THA,female,CRC,75-79,THA,0.816
THA,female,CRC,80-84,THA,1.253
THA,female,CRC,85-89,THA,1.7888
THA,female,CRC,90-94,THA,1.7888
THA,female,CRC,95+,THA,1.7888
THA,female,CRC,<1,THA,0.0
THA,female,HaemorrhagicStroke,1-4,THA,0.0019
THA,female,HaemorrhagicStroke,10-14,THA,0.0053
THA,female,HaemorrhagicStroke,15-19,THA,0.0163
THA,female,HaemorrhagicStroke,20-24,THA,0.018799999999999997
THA,female,HaemorrhagicStroke,25-29,THA,0.026000000000000002
THA,female,HaemorrhagicStroke,30-34,THA,0.0449
THA,female,HaemorrhagicStroke,35-39,THA,0.08689999999999999
THA,female,HaemorrhagicStroke,40-44,THA,0.1434
THA,female,HaemorrhagicStroke,45-49,THA,0.2152
THA,female,HaemorrhagicStroke,5-9,THA,0.0025
THA,female,HaemorrhagicStroke,50-54,THA,0.3126
THA,female,HaemorrhagicStroke,55-59,THA,0.4082
THA,female,HaemorrhagicStroke,60-64,THA,0.5393
THA,female,HaemorrhagicStroke,65-69,THA,1.0771
THA,female,HaemorrhagicStroke,70-74,THA,1.4987000000000001
THA,female,HaemorrhagicStroke,75-79,THA,2.9686000000000003
THA,female,HaemorrhagicStroke,80-84,THA,4.6675
THA,female,HaemorrhagicStroke,85-89,THA,7.3668
THA,female,HaemorrhagicStroke,90-94,THA,7.3668
THA,female,HaemorrhagicStroke,95+,THA,7.3668
THA,female,HaemorrhagicStroke,<1,THA,0.026099999999999998
THA,female,StomachCancer,1-4,THA,0.0
THA,female,StomachCancer,10-14,THA,0.0
THA,female,StomachCancer,15-19,THA,0.0002
THA,female,StomachCancer,20-24,THA,0.0013
THA,female,StomachCancer,25-29,THA,0.0036
THA,female,StomachCancer,30-34,THA,0.0074
THA,female,StomachCancer,35-39,THA,0.011899999999999999
THA,female,StomachCancer,40-44,THA,0.0173
THA,female,StomachCancer,45-49,THA,0.0246
THA,female,StomachCancer,5-9,THA,0.0
THA,female,StomachCancer,50-54,THA,0.032799999999999996
THA,female,StomachCancer,55-59,THA,0.0436
THA,female,StomachCancer,60-64,THA,0.064
THA,female,StomachCancer,65-69,THA,0.0947
THA,female,StomachCancer,70-74,THA,0.138
THA,female,StomachCancer,75-79,THA,0.19390000000000002
THA,female,StomachCancer,80-84,THA,0.2669
THA,female,StomachCancer,85-89,THA,0.3475
THA,female,StomachCancer,90-94,THA,0.3475
THA,female,StomachCancer,95+,THA,0.3475
THA,female,StomachCancer,<1,THA,0.0
THA,female,Stroke,1-4,THA,0.0003
THA,female,Stroke,10-14,THA,0.0003
THA,female,Stroke,15-19,THA,0.0016
THA,female,Stroke,20-24,THA,0.0024
THA,female,Stroke,25-29,THA,0.0036
THA,female,Stroke,30-34,THA,0.006500000000000001
THA,female,Stroke,35-39,THA,0.0124
THA,female,Stroke,40-44,THA,0.0231
THA,female,Stroke,45-49,THA,0.0384
THA,female,Stroke,5-9,THA,0.0002
THA,female,Stroke,50-54,THA,0.0687
THA,female,Stroke,55-59,THA,0.1012
THA,female,Stroke,60-64,THA,0.2108
THA,female,Stroke,65-69,THA,0.4361
THA,female,Stroke,70-74,THA,1.2245
THA,female,Stroke,75-79,THA,2.4256
THA,female,Stroke,80-84,THA,5.8346
THA,female,Stroke,85-89,THA,9.6576
THA,female,Stroke,90-94,THA,9.6576
THA,female,Stroke,95+,THA,9.6576
THA,female,Stroke,<1,THA,0.0014000000000000002
THA,female,T2DM,1-4,THA,0.0004
THA,female,T2DM,10-14,THA,0.0022
THA,female,T2DM,15-19,THA,0.0097
THA,female,T2DM,20-24,THA,0.0115
THA,female,T2DM,25-29,THA,0.0171
THA,female,T2DM,30-34,THA,0.0269
THA,female,T2DM,35-39,THA,0.045700000000000005
THA,female,T2DM,40-44,THA,0.0784
THA,female,T2DM,45-49,THA,0.1255
THA,female,T2DM,5-9,THA,0.0006
THA,female,T2DM,50-54,THA,0.2127
THA,female,T2DM,55-59,THA,0.33990000000000004
THA,female,T2DM,60-64,THA,0.5733
THA,female,T2DM,65-69,THA,1.1495
THA,female,T2DM,70-74,THA,1.6673
THA,female,T2DM,75-79,THA,2.4076
THA,female,T2DM,80-84,THA,3.4194
THA,female,T2DM,85-89,THA,3.8393
THA,female,T2DM,90-94,THA,3.8393
THA,female,T2DM,95+,THA,3.8393
THA,female,T2DM,<1,THA,0.0034000000000000002
THA,male,CHD,1-4,THA,0.0
THA,male,CHD,10-14,THA,0.0
THA,male,CHD,15-19,THA,0.0233
THA,male,CHD,20-24,THA,0.049100000000000005
THA,male,CHD,25-29,THA,0.0983
THA,male,CHD,30-34,THA,0.1743
THA,male,CHD,35-39,THA,0.2966
THA,male,CHD,40-44,THA,0.5145000000000001
THA,male,CHD,45-49,THA,0.6762
THA,male,CHD,5-9,THA,0.0
THA,male,CHD,50-54,THA,0.8195999999999999
THA,male,CHD,55-59,THA,0.9895999999999999
THA,male,CHD,60-64,THA,1.0246
THA,male,CHD,65-69,THA,1.4809
THA,male,CHD,70-74,THA,2.4796
THA,male,CHD,75-79,THA,4.1762
THA,male,CHD,80-84,THA,6.3151
THA,male,CHD,85-89,THA,8.4315
THA,male,CHD,90-94,THA,8.4315
THA,male,CHD,95+,THA,8.4315
THA,male,CHD,<1,THA,0.0
THA,male,CKD,1-4,THA,0.0046
THA,male,CKD,10-14,THA,0.0118
THA,male,CKD,15-19,THA,0.0423
THA,male,CKD,20-24,THA,0.0561
THA,male,CKD,25-29,THA,0.0797
THA,male,CKD,30-34,THA,0.10350000000000001
THA,male,CKD,35-39,THA,0.16049999999999998
THA,male,CKD,40-44,THA,0.2462
THA,male,CKD,45-49,THA,0.3156
THA,male,CKD,5-9,THA,0.0051
THA,male,CKD,50-54,THA,0.3741
THA,male,CKD,55-59,THA,0.4828
THA,male,CKD,60-64,THA,0.5346
THA,male,CKD,65-69,THA,0.8111999999999999
THA,male,CKD,70-74,THA,1.3721
THA,male,CKD,75-79,THA,2.2251000000000003
THA,male,CKD,80-84,THA,3.3676
THA,male,CKD,85-89,THA,4.543200000000001
THA,male,CKD,90-94,THA,4.543200000000001
THA,male,CKD,95+,THA,4.543200000000001
THA,male,CKD,<1,THA,0.0176
THA,male,CRC,1-4,THA,0.0
THA,male,CRC,10-14,THA,0.0005
THA,male,CRC,15-19,THA,0.0005
THA,male,CRC,20-24,THA,0.0014000000000000002
THA,male,CRC,25-29,THA,0.0054
THA,male,CRC,30-34,THA,0.0076
THA,male,CRC,35-39,THA,0.0151
THA,male,CRC,40-44,THA,0.026699999999999998
THA,male,CRC,45-49,THA,0.054900000000000004
THA,male,CRC,5-9,THA,0.0
THA,male,CRC,50-54,THA,0.1026
THA,male,CRC,55-59,THA,0.171
THA,male,CRC,60-64,THA,0.26940000000000003
THA,male,CRC,65-69,THA,0.4351
THA,male,CRC,70-74,THA,0.6893
THA,male,CRC,75-79,THA,1.1551
THA,male,CRC,80-84,THA,1.8067
THA,male,CRC,85-89,THA,2.5673000000000004
THA,male,CRC,90-94,THA,2.5673000000000004
THA,male,CRC,95+,THA,2.5673000000000004
THA,male,CRC,<1,THA,0.0
THA,male,HaemorrhagicStroke,1-4,THA,0.0026
THA,male,HaemorrhagicStroke,10-14,THA,0.0111
THA,male,HaemorrhagicStroke,15-19,THA,0.060700000000000004
THA,male,HaemorrhagicStroke,20-24,THA,0.0784
THA,male,HaemorrhagicStroke,25-29,THA,0.11689999999999999
THA,male,HaemorrhagicStroke,30-34,THA,0.22190000000000001
THA,male,HaemorrhagicStroke,35-39,THA,0.41409999999999997
THA,male,HaemorrhagicStroke,40-44,THA,0.6918000000000001
THA,male,HaemorrhagicStroke,45-49,THA,0.8612000000000001
THA,male,HaemorrhagicStroke,5-9,THA,0.0037
THA,male,HaemorrhagicStroke,50-54,THA,0.9547
THA,male,HaemorrhagicStroke,55-59,THA,1.0456999999999999
THA,male,HaemorrhagicStroke,60-64,THA,0.938
THA,male,HaemorrhagicStroke,65-69,THA,1.3443
THA,male,HaemorrhagicStroke,70-74,THA,1.9586000000000001
THA,male,HaemorrhagicStroke,75-79,THA,3.2775
THA,male,HaemorrhagicStroke,80-84,THA,3.7435
THA,male,HaemorrhagicStroke,85-89,THA,4.5596
THA,male,HaemorrhagicStroke,90-94,THA,4.5596
THA,male,HaemorrhagicStroke,95+,THA,4.5596
THA,male,HaemorrhagicStroke,<1,THA,0.0274
THA,male,StomachCancer,1-4,THA,0.0
THA,male,StomachCancer,10-14,THA,0.0
THA,male,StomachCancer,15-19,THA,0.0005
THA,male,StomachCancer,20-24,THA,0.001
THA,male,StomachCancer,25-29,THA,0.0021
THA,male,StomachCancer,30-34,THA,0.0044
THA,male,StomachCancer,35-39,THA,0.0084
THA,male,StomachCancer,40-44,THA,0.0154
THA,male,StomachCancer,45-49,THA,0.0279
THA,male,StomachCancer,5-9,THA,0.0
THA,male,StomachCancer,50-54,THA,0.0454
THA,male,StomachCancer,55-59,THA,0.0703
THA,male,StomachCancer,60-64,THA,0.1079
THA,male,StomachCancer,65-69,THA,0.166
THA,male,StomachCancer,70-74,THA,0.2281
THA,male,StomachCancer,75-79,THA,0.3015
THA,male,StomachCancer,80-84,THA,0.37670000000000003
THA,male,StomachCancer,85-89,THA,0.4416
THA,male,StomachCancer,90-94,THA,0.4416
THA,male,StomachCancer,95+,THA,0.4416
THA,male,StomachCancer,<1,THA,0.0
THA,male,Stroke,1-4,THA,0.0002
THA,male,Stroke,10-14,THA,0.0004
THA,male,Stroke,15-19,THA,0.0039000000000000003
THA,male,Stroke,20-24,THA,0.0055000000000000005
THA,male,Stroke,25-29,THA,0.0102
THA,male,Stroke,30-34,THA,0.0189
THA,male,Stroke,35-39,THA,0.0332
THA,male,Stroke,40-44,THA,0.060599999999999994
THA,male,Stroke,45-49,THA,0.1085
THA,male,Stroke,5-9,THA,0.0002
THA,male,Stroke,50-54,THA,0.1779
THA,male,Stroke,55-59,THA,0.2257
THA,male,Stroke,60-64,THA,0.4104
THA,male,Stroke,65-69,THA,0.6225
THA,male,Stroke,70-74,THA,1.493
THA,male,Stroke,75-79,THA,2.6093
THA,male,Stroke,80-84,THA,4.9129000000000005
THA,male,Stroke,85-89,THA,5.8527
THA,male,Stroke,90-94,THA,5.8527
THA,male,Stroke,95+,THA,5.8527
THA,male,Stroke,<1,THA,0.0009
THA,male,T2DM,1-4,THA,0.0005
THA,male,T2DM,10-14,THA,0.0021
THA,male,T2DM,15-19,THA,0.0115
THA,male,T2DM,20-24,THA,0.0166
THA,male,T2DM,25-29,THA,0.0302
THA,male,T2DM,30-34,THA,0.052300000000000006
THA,male,T2DM,35-39,THA,0.0983
THA,male,T2DM,40-44,THA,0.1857
THA,male,T2DM,45-49,THA,0.2614
THA,male,T2DM,5-9,THA,0.0007000000000000001
THA,male,T2DM,50-54,THA,0.3386
THA,male,T2DM,55-59,THA,0.4189
THA,male,T2DM,60-64,THA,0.47509999999999997
THA,male,T2DM,65-69,THA,0.7304
THA,male,T2DM,70-74,THA,1.1540000000000001
THA,male,T2DM,75-79,THA,1.5959
THA,male,T2DM,80-84,THA,1.8706
THA,male,T2DM,85-89,THA,1.9051
THA,male,T2DM,90-94,THA,1.9051
THA,male,T2DM,95+,THA,1.9051
THA,male,T2DM,<1,THA,0.0025
TJK,female,CHD,1-4,TJK,0.0
TJK,female,CHD,10-14,TJK,0.0
TJK,female,CHD,15-19,TJK,0.0059
TJK,female,CHD,20-24,TJK,0.0125
TJK,female,CHD,25-29,TJK,0.0212
TJK,female,CHD,30-34,TJK,0.043899999999999995
TJK,female,CHD,35-39,TJK,0.0689
TJK,female,CHD,40-44,TJK,0.1151
TJK,female,CHD,45-49,TJK,0.24309999999999998
TJK,female,CHD,5-9,TJK,0.0
TJK,female,CHD,50-54,TJK,0.5598
TJK,female,CHD,55-59,TJK,1.5341999999999998
TJK,female,CHD,60-64,TJK,3.0820999999999996
TJK,female,CHD,65-69,TJK,6.6608
TJK,female,CHD,70-74,TJK,13.0925
TJK,female,CHD,75-79,TJK,26.2523
TJK,female,CHD,80-84,TJK,42.9667
TJK,female,CHD,85-89,TJK,83.76190000000001
TJK,female,CHD,90-94,TJK,83.76190000000001
TJK,female,CHD,95+,TJK,83.76190000000001
TJK,female,CHD,<1,TJK,0.0
TJK,female,CKD,1-4,TJK,0.0012
TJK,female,CKD,10-14,TJK,0.0007000000000000001
TJK,female,CKD,15-19,TJK,0.0032
TJK,female,CKD,20-24,TJK,0.0054
TJK,female,CKD,25-29,TJK,0.0075
TJK,female,CKD,30-34,TJK,0.008400000000000001
TJK,female,CKD,35-39,TJK,0.0089
TJK,female,CKD,40-44,TJK,0.009999999999999998
TJK,female,CKD,45-49,TJK,0.0118
TJK,female,CKD,5-9,TJK,0.0005
TJK,female,CKD,50-54,TJK,0.0185
TJK,female,CKD,55-59,TJK,0.0361
TJK,female,CKD,60-64,TJK,0.0453
TJK,female,CKD,65-69,TJK,0.0763
TJK,female,CKD,70-74,TJK,0.1044
TJK,female,CKD,75-79,TJK,0.16929999999999998
TJK,female,CKD,80-84,TJK,0.1998
TJK,female,CKD,85-89,TJK,0.31220000000000003
TJK,female,CKD,90-94,TJK,0.31220000000000003
TJK,female,CKD,95+,TJK,0.31220000000000003
TJK,female,CKD,<1,TJK,0.0052
TJK,female,CRC,1-4,TJK,0.0
TJK,female,CRC,10-14,TJK,0.0
TJK,female,CRC,15-19,TJK,0.0023
TJK,female,CRC,20-24,TJK,0.0036
TJK,female,CRC,25-29,TJK,0.0
TJK,female,CRC,30-34,TJK,0.005
TJK,female,CRC,35-39,TJK,0.0068000000000000005
TJK,female,CRC,40-44,TJK,0.0199
TJK,female,CRC,45-49,TJK,0.0281
TJK,female,CRC,5-9,TJK,0.0
TJK,female,CRC,50-54,TJK,0.045700000000000005
TJK,female,CRC,55-59,TJK,0.0617
TJK,female,CRC,60-64,TJK,0.1284
TJK,female,CRC,65-69,TJK,0.1175
TJK,female,CRC,70-74,TJK,0.1063
TJK,female,CRC,75-79,TJK,0.2018
TJK,female,CRC,80-84,TJK,0.2261
TJK,female,CRC,85-89,TJK,0.5678
TJK,female,CRC,90-94,TJK,0.5678
TJK,female,CRC,95+,TJK,0.5678
TJK,female,CRC,<1,TJK,0.0
TJK,female,HaemorrhagicStroke,1-4,TJK,0.001
TJK,female,HaemorrhagicStroke,10-14,TJK,0.0014000000000000002
TJK,female,HaemorrhagicStroke,15-19,TJK,0.0051
TJK,female,HaemorrhagicStroke,20-24,TJK,0.0092
TJK,female,HaemorrhagicStroke,25-29,TJK,0.0139
TJK,female,HaemorrhagicStroke,30-34,TJK,0.0218
TJK,female,HaemorrhagicStroke,35-39,TJK,0.0384
TJK,female,HaemorrhagicStroke,40-44,TJK,0.07490000000000001
TJK,female,HaemorrhagicStroke,45-49,TJK,0.16940000000000002
TJK,female,HaemorrhagicStroke,5-9,TJK,0.0007000000000000001
TJK,female,HaemorrhagicStroke,50-54,TJK,0.3689
TJK,female,HaemorrhagicStroke,55-59,TJK,0.8686
TJK,female,HaemorrhagicStroke,60-64,TJK,1.2808000000000002
TJK,female,HaemorrhagicStroke,65-69,TJK,2.5347
TJK,female,HaemorrhagicStroke,70-74,TJK,3.4812
TJK,female,HaemorrhagicStroke,75-79,TJK,6.4828
TJK,female,HaemorrhagicStroke,80-84,TJK,7.736599999999999
TJK,female,HaemorrhagicStroke,85-89,TJK,13.909500000000001
TJK,female,HaemorrhagicStroke,90-94,TJK,13.909500000000001
TJK,female,HaemorrhagicStroke,95+,TJK,13.909500000000001
TJK,female,HaemorrhagicStroke,<1,TJK,0.0202
TJK,female,StomachCancer,1-4,TJK,0.0
TJK,female,StomachCancer,10-14,TJK,0.0
TJK,female,StomachCancer,15-19,TJK,0.0068000000000000005
TJK,female,StomachCancer,20-24,TJK,0.0073
TJK,female,StomachCancer,25-29,TJK,0.0101
TJK,female,StomachCancer,30-34,TJK,0.0241
TJK,female,StomachCancer,35-39,TJK,0.0412
TJK,female,StomachCancer,40-44,TJK,0.0726
TJK,female,StomachCancer,45-49,TJK,0.1155
TJK,female,StomachCancer,5-9,TJK,0.0
TJK,female,StomachCancer,50-54,TJK,0.22039999999999998
TJK,female,StomachCancer,55-59,TJK,0.40340000000000004
TJK,female,StomachCancer,60-64,TJK,0.6624
TJK,female,StomachCancer,65-69,TJK,0.9526
TJK,female,StomachCancer,70-74,TJK,1.3265
TJK,female,StomachCancer,75-79,TJK,1.8058
TJK,female,StomachCancer,80-84,TJK,2.1211
TJK,female,StomachCancer,85-89,TJK,2.8082
TJK,female,StomachCancer,90-94,TJK,2.8082
TJK,female,StomachCancer,95+,TJK,2.8082
TJK,female,StomachCancer,<1,TJK,0.0
TJK,female,Stroke,1-4,TJK,0.0003
TJK,female,Stroke,10-14,TJK,0.0001
TJK,female,Stroke,15-19,TJK,0.0015
TJK,female,Stroke,20-24,TJK,0.0025
TJK,female,Stroke,25-29,TJK,0.0039000000000000003
TJK,female,Stroke,30-34,TJK,0.0074
TJK,female,Stroke,35-39,TJK,0.0106
TJK,female,Stroke,40-44,TJK,0.0203
TJK,female,Stroke,45-49,TJK,0.0519
TJK,female,Stroke,5-9,TJK,0.0002
TJK,female,Stroke,50-54,TJK,0.12279999999999999
TJK,female,Stroke,55-59,TJK,0.3014
TJK,female,Stroke,60-64,TJK,0.7879999999999999
TJK,female,Stroke,65-69,TJK,1.6818
TJK,female,Stroke,70-74,TJK,4.3898
TJK,female,Stroke,75-79,TJK,8.7267
TJK,female,Stroke,80-84,TJK,14.672
TJK,female,Stroke,85-89,TJK,24.9397
TJK,female,Stroke,90-94,TJK,24.9397
TJK,female,Stroke,95+,TJK,24.9397
TJK,female,Stroke,<1,TJK,0.0028000000000000004
TJK,female,T2DM,1-4,TJK,0.001
TJK,female,T2DM,10-14,TJK,0.003
TJK,female,T2DM,15-19,TJK,0.0046
TJK,female,T2DM,20-24,TJK,0.0067
TJK,female,T2DM,25-29,TJK,0.0087
TJK,female,T2DM,30-34,TJK,0.0088
TJK,female,T2DM,35-39,TJK,0.0111
TJK,female,T2DM,40-44,TJK,0.0199
TJK,female,T2DM,45-49,TJK,0.049800000000000004
TJK,female,T2DM,5-9,TJK,0.0013
TJK,female,T2DM,50-54,TJK,0.1161
TJK,female,T2DM,55-59,TJK,0.32780000000000004
TJK,female,T2DM,60-64,TJK,0.5493
TJK,female,T2DM,65-69,TJK,0.9225
TJK,female,T2DM,70-74,TJK,1.1020999999999999
TJK,female,T2DM,75-79,TJK,1.3961000000000001
TJK,female,T2DM,80-84,TJK,1.1
TJK,female,T2DM,85-89,TJK,0.9618000000000001
TJK,female,T2DM,90-94,TJK,0.9618000000000001
TJK,female,T2DM,95+,TJK,0.9618000000000001
TJK,female,T2DM,<1,TJK,0.0034000000000000002
TJK,male,CHD,1-4,TJK,0.0
TJK,male,CHD,10-14,TJK,0.0
TJK,male,CHD,15-19,TJK,0.0048
TJK,male,CHD,20-24,TJK,0.0134
TJK,male,CHD,25-29,TJK,0.0317
TJK,male,CHD,30-34,TJK,0.0797
TJK,male,CHD,35-39,TJK,0.1382
TJK,male,CHD,40-44,TJK,0.259
TJK,male,CHD,45-49,TJK,0.4536
TJK,male,CHD,5-9,TJK,0.0
TJK,male,CHD,50-54,TJK,1.1189
TJK,male,CHD,55-59,TJK,2.2264
TJK,male,CHD,60-64,TJK,4.1171
TJK,male,CHD,65-69,TJK,7.4464999999999995
TJK,male,CHD,70-74,TJK,15.115499999999999
TJK,male,CHD,75-79,TJK,27.3378
TJK,male,CHD,80-84,TJK,44.1112
TJK,male,CHD,85-89,TJK,104.73819999999999
TJK,male,CHD,90-94,TJK,104.73819999999999
TJK,male,CHD,95+,TJK,104.73819999999999
TJK,male,CHD,<1,TJK,0.0
TJK,male,CKD,1-4,TJK,0.0013
TJK,male,CKD,10-14,TJK,0.0005
TJK,male,CKD,15-19,TJK,0.0027
TJK,male,CKD,20-24,TJK,0.005200000000000001
TJK,male,CKD,25-29,TJK,0.0083
TJK,male,CKD,30-34,TJK,0.0086
TJK,male,CKD,35-39,TJK,0.0089
TJK,male,CKD,40-44,TJK,0.0103
TJK,male,CKD,45-49,TJK,0.011
TJK,male,CKD,5-9,TJK,0.0004
TJK,male,CKD,50-54,TJK,0.0205
TJK,male,CKD,55-59,TJK,0.0317
TJK,male,CKD,60-64,TJK,0.044899999999999995
TJK,male,CKD,65-69,TJK,0.06739999999999999
TJK,male,CKD,70-74,TJK,0.1152
TJK,male,CKD,75-79,TJK,0.1933
TJK,male,CKD,80-84,TJK,0.2639
TJK,male,CKD,85-89,TJK,0.3927
TJK,male,CKD,90-94,TJK,0.3927
TJK,male,CKD,95+,TJK,0.3927
TJK,male,CKD,<1,TJK,0.0069
TJK,male,CRC,1-4,TJK,0.0
TJK,male,CRC,10-14,TJK,0.0
TJK,male,CRC,15-19,TJK,0.011000000000000001
TJK,male,CRC,20-24,TJK,0.0073
TJK,male,CRC,25-29,TJK,0.0131
TJK,male,CRC,30-34,TJK,0.0147
TJK,male,CRC,35-39,TJK,0.0169
TJK,male,CRC,40-44,TJK,0.030299999999999997
TJK,male,CRC,45-49,TJK,0.026699999999999998
TJK,male,CRC,5-9,TJK,0.0033
TJK,male,CRC,50-54,TJK,0.0487
TJK,male,CRC,55-59,TJK,0.11720000000000001
TJK,male,CRC,60-64,TJK,0.2116
TJK,male,CRC,65-69,TJK,0.34950000000000003
TJK,male,CRC,70-74,TJK,0.4174
TJK,male,CRC,75-79,TJK,0.7364
TJK,male,CRC,80-84,TJK,0.7556999999999999
TJK,male,CRC,85-89,TJK,1.4128
TJK,male,CRC,90-94,TJK,1.4128
TJK,male,CRC,95+,TJK,1.4128
TJK,male,CRC,<1,TJK,0.0
TJK,male,HaemorrhagicStroke,1-4,TJK,0.0011
TJK,male,HaemorrhagicStroke,10-14,TJK,0.0007000000000000001
TJK,male,HaemorrhagicStroke,15-19,TJK,0.0044
TJK,male,HaemorrhagicStroke,20-24,TJK,0.0086
TJK,male,HaemorrhagicStroke,25-29,TJK,0.017
TJK,male,HaemorrhagicStroke,30-34,TJK,0.027200000000000002
TJK,male,HaemorrhagicStroke,35-39,TJK,0.0421
TJK,male,HaemorrhagicStroke,40-44,TJK,0.0808
TJK,male,HaemorrhagicStroke,45-49,TJK,0.1361
TJK,male,HaemorrhagicStroke,5-9,TJK,0.0004
TJK,male,HaemorrhagicStroke,50-54,TJK,0.3762
TJK,male,HaemorrhagicStroke,55-59,TJK,0.8247
TJK,male,HaemorrhagicStroke,60-64,TJK,1.2434
TJK,male,HaemorrhagicStroke,65-69,TJK,2.235
TJK,male,HaemorrhagicStroke,70-74,TJK,3.4677
TJK,male,HaemorrhagicStroke,75-79,TJK,6.1213999999999995
TJK,male,HaemorrhagicStroke,80-84,TJK,7.361000000000001
TJK,male,HaemorrhagicStroke,85-89,TJK,15.5321
TJK,male,HaemorrhagicStroke,90-94,TJK,15.5321
TJK,male,HaemorrhagicStroke,95+,TJK,15.5321
TJK,male,HaemorrhagicStroke,<1,TJK,0.023700000000000002
TJK,male,StomachCancer,1-4,TJK,0.0
TJK,male,StomachCancer,10-14,TJK,0.0
TJK,male,StomachCancer,15-19,TJK,0.012
TJK,male,StomachCancer,20-24,TJK,0.0073
TJK,male,StomachCancer,25-29,TJK,0.0070999999999999995
TJK,male,StomachCancer,30-34,TJK,0.0147
TJK,male,StomachCancer,35-39,TJK,0.0435
TJK,male,StomachCancer,40-44,TJK,0.0868
TJK,male,StomachCancer,45-49,TJK,0.1832
TJK,male,StomachCancer,5-9,TJK,0.0
TJK,male,StomachCancer,50-54,TJK,0.3521
TJK,male,StomachCancer,55-59,TJK,0.6858
TJK,male,StomachCancer,60-64,TJK,1.2687
TJK,male,StomachCancer,65-69,TJK,1.9709
TJK,male,StomachCancer,70-74,TJK,2.6255
TJK,male,StomachCancer,75-79,TJK,3.2409
TJK,male,StomachCancer,80-84,TJK,3.6555
TJK,male,StomachCancer,85-89,TJK,4.2724
TJK,male,StomachCancer,90-94,TJK,4.2724
TJK,male,StomachCancer,95+,TJK,4.2724
TJK,male,StomachCancer,<1,TJK,0.0
TJK,male,Stroke,1-4,TJK,0.0002
TJK,male,Stroke,10-14,TJK,0.0002
TJK,male,Stroke,15-19,TJK,0.001
TJK,male,Stroke,20-24,TJK,0.0019
TJK,male,Stroke,25-29,TJK,0.0034999999999999996
TJK,male,Stroke,30-34,TJK,0.0062
TJK,male,Stroke,35-39,TJK,0.009899999999999999
TJK,male,Stroke,40-44,TJK,0.0178
TJK,male,Stroke,45-49,TJK,0.04650000000000001
TJK,male,Stroke,5-9,TJK,0.0001
TJK,male,Stroke,50-54,TJK,0.1394
TJK,male,Stroke,55-59,TJK,0.3166
TJK,male,Stroke,60-64,TJK,1.0170000000000001
TJK,male,Stroke,65-69,TJK,1.9531
TJK,male,Stroke,70-74,TJK,5.1647
TJK,male,Stroke,75-79,TJK,9.0453
